"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"252256913574731776","","","","","2012-09-30 04:01:50 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Mead. http://t.co/tFdwCtlC","http://twitter.com/thompson_caleb/status/252256913574731776/photo/1"
"251769097925308417","","","251385347609608193","112784958","2012-09-28 19:43:25 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @gregmoeck: Commits should follow the single responsibility principle just like objects. It makes them easier to understand"
"251743604882669569","251743311591788544","14479618","","","2012-09-28 18:02:07 +0000","web","@ladysauce @KristieAurora You mean besides quality content?"
"251670012169949184","","","","","2012-09-28 13:09:41 +0000","web","OH MY GOD STOP TELLING ME HOW TO WRITE A PASSWORD I'M BETTER AT IT THAN YOU ARE, YOU STUPID WEBSITE"
"251641967082082304","","","251420507436634112","14112756","2012-09-28 11:18:14 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @markboulton: Every web designer should spend an evening in the pub with a designer from another industry."
"251546757949960192","251543319363084289","34442213","","","2012-09-28 04:59:55 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@Sloopydrew @neilhimself That?s an excellent point,"
"251545237636382720","251486156984823808","6264782","","","2012-09-28 04:53:52 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@grossberg Did pretty well for a ten?something?year old."
"251541061128835072","251428173424758784","6264782","","","2012-09-28 04:37:17 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@grossberg 19th*"
"251540749164875777","251422088202698753","28819745","","","2012-09-28 04:36:02 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@sikachu MovableType is where it?s at."
"251540522580193281","","","","","2012-09-28 04:35:08 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","I accidentally Octoberfest at Meadhall in Cambridge tonight. All the waitresses were dressed in traditional low?cut blouses."
"251539757744656384","251408268314943488","6264782","","","2012-09-28 04:32:06 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@grossberg My liver isn?t happy, of course?"
"251539658478088192","251408268314943488","6264782","","","2012-09-28 04:31:42 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@grossberg I went for drinks after at Meadhall. Great bar. Had a nice conversation about books."
"251537949496324096","251384733664157696","14246143","","","2012-09-28 04:24:55 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@rbates ryan@example.com every time."
"251537734613733377","251380188787662848","14231571","","","2012-09-28 04:24:03 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@marcoarment Pretty un?useful error report, there. How about steps to reproduce, or at least a back trace. What version are you using?"
"251537431688511488","","","","","2012-09-28 04:22:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",".8 weeks down, hopefully ~? to go. &lt;3 u, @thoguhtbot."
"251533802717995008","251336110905651200","12323842","","","2012-09-28 04:08:26 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@mikehking Yeah, maybe. DM me details any I can pass them along."
"251533592654667776","","","","","2012-09-28 04:07:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","I love how much easier it is to write en- and em-dashes (???, ???) on iOS than ANYWHERE else. [just tap and hold the hyphen key]"
"251533082774081537","251338121906647041","14955094","","","2012-09-28 04:05:34 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@ladysauce @sikachu Yeah, we?ll be matchy?matchy."
"251532837205970944","251335910354984960","14955094","","","2012-09-28 04:04:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@ladysauce @KristieAurora As an employee of a web consultancy, I am morally and professionally unable to read an article in _26_ parts."
"251531510988034048","251320845392285697","30923","","","2012-09-28 03:59:20 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@rands That hinge/gap is hideous, isn?t it?"
